bfs_id,municipalityLabel,lat,lon
2611,Bärschwil,47.383333333333,7.4736111111111
2612,Beinwil,47.363888888889,7.5875
2613,Breitenbach,47.408333333333,7.5444444444444
2614,Büsserach,47.391388888889,7.5402777777778
2615,Erschwil,47.373333333333,7.5430555555556
2616,Fehren,47.395833333333,7.5802777777778
2617,Grindel,47.383055555556,7.5041666666667
2618,Himmelried,47.421944444444,7.5986111111111
2619,Kleinlützel,47.427777777778,7.4166666666667
2620,Meltingen,47.388888888889,7.5908333333333
2621,Nunningen,47.394166666667,7.6194444444444
2622,Zullwil,47.391388888889,7.6013888888889
27,Feuerthalen,47.692222222222,8.6452777777778
2701,Basel,47.560555555556,7.5905555555556
2701,Basel,47.560555555556,7.5905555555556
2702,Bettingen,47.570833333333,7.665
2703,Riehen,47.580555555556,7.6491666666667
2703,Riehen,47.580555555556,7.6491666666667
2761,Aesch,47.469444444444,7.5941666666667
2761,Aesch,47.469444444444,7.5941666666667
2762,Allschwil,47.550833333333,7.5358333333333
2762,Allschwil,47.550833333333,7.5358333333333
2763,Arlesheim,47.492222222222,7.6202777777778
2763,Arlesheim,47.492222222222,7.6202777777778
2764,Biel-Benken,47.506944444444,7.525
2765,Binningen,47.533333333333,7.5666666666667
2765,Binningen,47.533333333333,7.5666666666667
2766,Birsfelden,47.553055555556,7.6230555555556
2766,Birsfelden,47.553055555556,7.6230555555556
2767,Bottmingen,47.523611111111,7.5697222222222
2768,Ettingen,47.480911111111,7.5444
2769,Münchenstein,47.51857,7.61739
2769,Münchenstein,47.51857,7.61739
2770,Muttenz,47.52275,7.6451888888889
2770,Muttenz,47.52275,7.6451888888889
2771,Oberwil,47.513511111111,7.55465
2771,Oberwil,47.513511111111,7.55465
2772,Pfeffingen,47.46,7.5905555555556
2773,Reinach,47.493611111111,7.5908333333333
2773,Reinach,47.493611111111,7.5908333333333
2774,Schönenbuch,47.536944444444,7.5008333333333
2775,Therwil,47.499722222222,7.55
2781,Blauen,47.449722222222,7.5166666666667
2782,Brislach,47.418788888889,7.5428194444444
2783,Burg im Leimental,47.4575,7.4423805555556
2784,Dittingen,47.440555555556,7.4972222222222
2785,Duggingen,47.45,7.6
2786,Grellingen,47.442222222222,7.5897222222222
2787,Laufen,47.416666666667,7.5
2788,Liesberg,47.405,7.43
2789,Nenzlingen,47.448611111111,7.5633333333333
2790,Roggenburg,47.434169444444,7.34075
2791,Röschenz,47.424761111111,7.4758888888889
2792,Wahlen,47.402777777778,7.5163888888889
2793,Zwingen,47.433055555556,7.5333333333333
28,Flaach,47.576388888889,8.6091666666667
2821,Arisdorf,47.512777777778,7.765
2822,Augst,47.531944444444,7.7172222222222
2822,Augst,47.5338077,7.7206018
2823,Bubendorf,47.4497,7.7364
2824,Frenkendorf,47.503055555556,7.7144444444444
2825,Füllinsdorf,47.505555555556,7.7297222222222
2826,Giebenach,47.523055555556,7.7447222222222
2827,Hersberg,47.492222222222,7.7830555555556
2828,Lausen,47.4725,7.7597222222222
2829,Liestal,47.483888888889,7.735
2829,Liestal,47.483888888889,7.735
2830,Lupsingen,47.445555555556,7.6938888888889
2831,Pratteln,47.5185,7.69275
2831,Pratteln,47.5185,7.69275
2832,Ramlinsburg,47.448888888889,7.7641666666667
2833,Seltisberg,47.459444444444,7.7172222222222
